outflow_id,customer_id,transaction_date,amount_usd,descriptor,transaction_type
OFL_CNB0003656_000009,CNB0003656,2024-12-19,768.0,BINANCE.US,ACH
OFL_CNB0003656_000018,CNB0003656,2025-01-06,125.67,KRAKEN,ACH
OFL_CNB0003656_000003,CNB0003656,2025-01-25,96.04,BINANCE.US,ACH
OFL_CNB0003656_000006,CNB0003656,2025-02-07,200.24,KRAKEN,ACH
OFL_CNB0003656_000014,CNB0003656,2025-02-26,279.19,KRAKEN,ACH
OFL_CNB0003656_000012,CNB0003656,2025-02-26,1534.19,GEMINI,ACH
OFL_CNB0003656_000004,CNB0003656,2025-02-26,536.85,COINBASE,ACH
OFL_CNB0003656_000011,CNB0003656,2025-02-26,139.84,GEMINI,ACH
OFL_CNB0003656_000015,CNB0003656,2025-02-26,1101.67,COINBASE,WIRE
OFL_CNB0003656_000017,CNB0003656,2025-02-26,1799.73,COINBASE,ACH
OFL_CNB0003656_000016,CNB0003656,2025-02-26,67.26,GEMINI,ACH
OFL_CNB0003656_000010,CNB0003656,2025-02-26,245.78,COINBASE,ACH
OFL_CNB0003656_000008,CNB0003656,2025-02-26,368.58,GEMINI,ACH
OFL_CNB0003656_000007,CNB0003656,2025-02-26,125.62,OTHER_EXCHANGE,ACH
OFL_CNB0003656_000001,CNB0003656,2025-02-26,323.22,COINBASE,WIRE
OFL_CNB0003663_000000,CNB0003663,2025-01-10,365.62,OTHER_EXCHANGE,ACH
OFL_CNB0003663_000017,CNB0003663,2025-01-26,708.45,CRYPTO.COM,ACH
OFL_CNB0003663_000014,CNB0003663,2025-01-31,101.87,BINANCE.US,ACH
OFL_CNB0003663_000026,CNB0003663,2025-02-03,555.86,COINBASE,ACH
OFL_CNB0003663_000008,CNB0003663,2025-02-17,802.13,KRAKEN,ACH
OFL_CNB0003663_000010,CNB0003663,2025-02-26,577.12,COINBASE,ACH
OFL_CNB0003663_000002,CNB0003663,2025-02-26,477.19,COINBASE,ACH
OFL_CNB0003663_000004,CNB0003663,2025-02-26,202.79,OTHER_EXCHANGE,ACH
OFL_CNB0003663_000020,CNB0003663,2025-02-26,548.63,COINBASE,WIRE
OFL_CNB0003663_000012,CNB0003663,2025-02-26,53.39,KRAKEN,ACH
OFL_CNB0003663_000029,CNB0003663,2025-02-26,112.86,KRAKEN,ACH
OFL_CNB0003663_000011,CNB0003663,2025-02-26,44.95,KRAKEN,ACH
OFL_CNB0003663_000009,CNB0003663,2025-02-26,668.43,COINBASE,ACH
OFL_CNB0003663_000006,CNB0003663,2025-02-26,72.86,COINBASE,ACH
OFL_CNB0003663_000019,CNB0003663,2025-02-26,320.39,BINANCE.US,ACH
OFL_CNB0003663_000028,CNB0003663,2025-02-26,138.58,KRAKEN,ACH
OFL_CNB0003663_000027,CNB0003663,2025-02-26,283.45,COINBASE,ACH
OFL_CNB0003663_000022,CNB0003663,2025-02-26,210.34,COINBASE,ACH
OFL_CNB0003663_000005,CNB0003663,2025-02-26,1922.99,COINBASE,ACH
OFL_CNB0003663_000031,CNB0003663,2025-02-26,444.78,COINBASE,ACH
OFL_CNB0003663_000024,CNB0003663,2025-02-26,103.99,GEMINI,WIRE
OFL_CNB0003663_000007,CNB0003663,2025-02-26,334.91,COINBASE,ACH
OFL_CNB0003663_000023,CNB0003663,2025-02-26,67.29,KRAKEN,ACH
OFL_CNB0003663_000016,CNB0003663,2025-02-26,240.24,COINBASE,WIRE
OFL_CNB0003663_000030,CNB0003663,2025-02-26,378.59,OTHER_EXCHANGE,ACH
OFL_CNB0003663_000015,CNB0003663,2025-02-26,285.24,COINBASE,ACH
OFL_CNB0003663_000018,CNB0003663,2025-02-26,69.11,OTHER_EXCHANGE,WIRE
OFL_CNB0003663_000003,CNB0003663,2025-02-26,711.1,BINANCE.US,ACH
OFL_CNB0003663_000013,CNB0003663,2025-02-26,1451.2,BINANCE.US,ACH
OFL_CNB0003663_000001,CNB0003663,2025-02-26,324.9,BINANCE.US,WIRE
OFL_CNB0003663_000021,CNB0003663,2025-02-26,130.5,BINANCE.US,WIRE
OFL_CNB0003663_000025,CNB0003663,2025-02-26,1920.22,COINBASE,ACH
OFL_CNB0003665_000000,CNB0003665,2024-03-01,142.21,COINBASE,ACH
OFL_CNB0003665_000001,CNB0003665,2024-03-04,651.28,GEMINI,ACH
OFL_CNB0003665_000007,CNB0003665,2024-04-24,202.31,COINBASE,ACH
OFL_CNB0003665_000004,CNB0003665,2024-04-24,27.29,KRAKEN,ACH
OFL_CNB0003665_000005,CNB0003665,2024-04-24,407.03,COINBASE,ACH
OFL_CNB0003665_000006,CNB0003665,2024-04-24,51.55,COINBASE,ACH
OFL_CNB0003665_000002,CNB0003665,2024-04-24,28.61,KRAKEN,WIRE
OFL_CNB0003665_000008,CNB0003665,2024-04-24,49.11,COINBASE,ACH
OFL_CNB0003665_000003,CNB0003665,2024-04-24,123.63,BINANCE.US,WIRE
OFL_CNB0003668_000000,CNB0003668,2024-03-02,2260.15,COINBASE,ACH
OFL_CNB0003668_000001,CNB0003668,2024-03-21,1101.72,KRAKEN,ACH
OFL_CNB0003668_000009,CNB0003668,2024-03-21,415.89,COINBASE,ACH
OFL_CNB0003668_000010,CNB0003668,2024-05-14,488.14,BINANCE.US,ACH
OFL_CNB0003668_000006,CNB0003668,2024-05-23,579.25,COINBASE,ACH
OFL_CNB0003668_000011,CNB0003668,2024-06-01,594.2,GEMINI,ACH
OFL_CNB0003668_000005,CNB0003668,2024-06-13,334.18,CRYPTO.COM,ACH
OFL_CNB0003668_000004,CNB0003668,2024-07-07,401.86,KRAKEN,WIRE
OFL_CNB0003668_000003,CNB0003668,2024-08-28,213.53,COINBASE,ACH
OFL_CNB0003668_000002,CNB0003668,2024-08-30,37.81,COINBASE,ACH
OFL_CNB0003668_000007,CNB0003668,2024-09-04,2389.67,KRAKEN,ACH
OFL_CNB0003668_000008,CNB0003668,2024-09-04,274.41,COINBASE,ACH
OFL_CNB0003671_000000,CNB0003671,2024-05-01,1228.73,COINBASE,ACH
OFL_CNB0003671_000001,CNB0003671,2024-06-07,2897.95,BINANCE.US,ACH
OFL_CNB0003671_000002,CNB0003671,2024-07-22,639.95,GEMINI,ACH
OFL_CNB0003673_000000,CNB0003673,2024-05-23,1065.73,KRAKEN,ACH
OFL_CNB0003673_000019,CNB0003673,2024-06-07,110.41,GEMINI,ACH
OFL_CNB0003673_000025,CNB0003673,2024-06-19,1304.48,KRAKEN,ACH
OFL_CNB0003673_000005,CNB0003673,2024-07-04,52.08,COINBASE,ACH
OFL_CNB0003673_000006,CNB0003673,2024-08-20,319.88,KRAKEN,ACH
OFL_CNB0003673_000027,CNB0003673,2024-08-31,91.75,BINANCE.US,ACH
OFL_CNB0003673_000022,CNB0003673,2024-09-01,1720.87,BINANCE.US,ACH
OFL_CNB0003673_000010,CNB0003673,2024-09-14,242.7,COINBASE,ACH
OFL_CNB0003673_000002,CNB0003673,2024-09-18,127.35,GEMINI,ACH
OFL_CNB0003673_000017,CNB0003673,2024-10-06,131.49,COINBASE,WIRE
OFL_CNB0003673_000008,CNB0003673,2024-10-12,468.69,KRAKEN,ACH
OFL_CNB0003673_000004,CNB0003673,2024-10-18,2721.59,COINBASE,ACH
OFL_CNB0003673_000007,CNB0003673,2024-10-22,408.36,KRAKEN,ACH
OFL_CNB0003673_000020,CNB0003673,2024-11-06,81.72,KRAKEN,ACH
OFL_CNB0003673_000018,CNB0003673,2024-11-08,69.3,COINBASE,WIRE
OFL_CNB0003673_000011,CNB0003673,2024-12-02,90.24,BINANCE.US,ACH
OFL_CNB0003673_000026,CNB0003673,2024-12-11,347.83,COINBASE,ACH
OFL_CNB0003673_000023,CNB0003673,2024-12-12,723.35,COINBASE,ACH
OFL_CNB0003673_000015,CNB0003673,2025-01-07,482.54,KRAKEN,ACH
OFL_CNB0003673_000024,CNB0003673,2025-01-19,201.36,COINBASE,ACH
OFL_CNB0003673_000016,CNB0003673,2025-01-31,721.3,COINBASE,ACH
OFL_CNB0003673_000021,CNB0003673,2025-02-26,159.78,BINANCE.US,ACH
OFL_CNB0003673_000009,CNB0003673,2025-02-26,478.08,COINBASE,ACH
OFL_CNB0003673_000012,CNB0003673,2025-02-26,311.81,COINBASE,ACH
OFL_CNB0003673_000014,CNB0003673,2025-02-26,821.9,COINBASE,ACH
OFL_CNB0003673_000013,CNB0003673,2025-02-26,155.3,CRYPTO.COM,ACH
OFL_CNB0003673_000001,CNB0003673,2025-02-26,222.82,BINANCE.US,ACH
OFL_CNB0003673_000003,CNB0003673,2025-02-26,74.82,KRAKEN,ACH
OFL_CNB0003681_000000,CNB0003681,2024-02-12,340.07,COINBASE,ACH
OFL_CNB0003681_000027,CNB0003681,2024-03-07,1515.18,COINBASE,ACH
OFL_CNB0003681_000016,CNB0003681,2024-03-16,844.24,COINBASE,ACH
OFL_CNB0003681_000007,CNB0003681,2024-03-25,27.96,GEMINI,ACH
OFL_CNB0003681_000009,CNB0003681,2024-03-29,60.5,GEMINI,WIRE
OFL_CNB0003681_000012,CNB0003681,2024-04-08,227.0,KRAKEN,ACH
OFL_CNB0003681_000025,CNB0003681,2024-04-08,225.2,CRYPTO.COM,ACH
OFL_CNB0003681_000014,CNB0003681,2024-04-08,277.95,COINBASE,ACH
OFL_CNB0003681_000020,CNB0003681,2024-04-08,186.11,GEMINI,ACH
OFL_CNB0003681_000019,CNB0003681,2024-04-08,213.5,GEMINI,ACH
OFL_CNB0003681_000001,CNB0003681,2024-04-08,136.46,GEMINI,ACH
OFL_CNB0003681_000005,CNB0003681,2024-04-08,840.98,KRAKEN,ACH
OFL_CNB0003681_000022,CNB0003681,2024-04-08,641.5,COINBASE,ACH
OFL_CNB0003681_000026,CNB0003681,2024-04-08,243.28,KRAKEN,ACH
OFL_CNB0003681_000015,CNB0003681,2024-04-08,79.06,COINBASE,ACH
OFL_CNB0003681_000017,CNB0003681,2024-04-08,450.57,COINBASE,ACH
OFL_CNB0003681_000011,CNB0003681,2024-04-08,47.75,KRAKEN,ACH
OFL_CNB0003681_000010,CNB0003681,2024-04-08,2862.46,COINBASE,ACH
OFL_CNB0003681_000023,CNB0003681,2024-04-08,297.65,COINBASE,ACH
OFL_CNB0003681_000002,CNB0003681,2024-04-08,745.41,KRAKEN,ACH
OFL_CNB0003681_000004,CNB0003681,2024-04-08,287.06,COINBASE,ACH
OFL_CNB0003681_000013,CNB0003681,2024-04-08,337.31,COINBASE,ACH
OFL_CNB0003681_000021,CNB0003681,2024-04-08,862.54,GEMINI,ACH
OFL_CNB0003681_000003,CNB0003681,2024-04-08,466.57,GEMINI,ACH
OFL_CNB0003681_000006,CNB0003681,2024-04-08,2421.3,GEMINI,ACH
OFL_CNB0003681_000008,CNB0003681,2024-04-08,17.94,KRAKEN,ACH
OFL_CNB0003681_000024,CNB0003681,2024-04-08,742.26,GEMINI,ACH
OFL_CNB0003681_000018,CNB0003681,2024-04-08,899.78,BINANCE.US,ACH
OFL_CNB0003682_000000,CNB0003682,2025-02-15,174.27,KRAKEN,WIRE
OFL_CNB0003682_000002,CNB0003682,2025-02-26,141.75,KRAKEN,ACH
OFL_CNB0003682_000001,CNB0003682,2025-02-26,2905.63,COINBASE,ACH
OFL_CNB0003689_000000,CNB0003689,2024-05-24,167.77,COINBASE,ACH
OFL_CNB0003689_000004,CNB0003689,2024-06-10,530.82,COINBASE,ACH
OFL_CNB0003689_000005,CNB0003689,2024-09-19,595.4,GEMINI,ACH
OFL_CNB0003689_000002,CNB0003689,2024-10-18,59.21,GEMINI,WIRE
OFL_CNB0003689_000001,CNB0003689,2024-11-02,203.68,GEMINI,ACH
OFL_CNB0003689_000003,CNB0003689,2024-11-02,277.97,KRAKEN,ACH
OFL_CNB0003693_000000,CNB0003693,2024-09-03,118.02,BINANCE.US,ACH
OFL_CNB0003693_000001,CNB0003693,2024-11-19,456.73,GEMINI,ACH
OFL_CNB0003693_000002,CNB0003693,2025-02-26,262.54,GEMINI,ACH
OFL_CNB0003694_000000,CNB0003694,2024-11-11,74.31,COINBASE,WIRE
OFL_CNB0003694_000016,CNB0003694,2024-11-20,95.36,COINBASE,ACH
OFL_CNB0003694_000009,CNB0003694,2025-01-04,298.68,CRYPTO.COM,ACH
OFL_CNB0003694_000015,CNB0003694,2025-01-04,87.31,BINANCE.US,ACH
OFL_CNB0003694_000006,CNB0003694,2025-01-04,29.61,COINBASE,WIRE
OFL_CNB0003694_000012,CNB0003694,2025-01-04,704.28,BINANCE.US,ACH
OFL_CNB0003694_000007,CNB0003694,2025-01-04,228.2,BINANCE.US,ACH
OFL_CNB0003694_000010,CNB0003694,2025-01-04,945.77,GEMINI,ACH
OFL_CNB0003694_000001,CNB0003694,2025-01-04,63.7,KRAKEN,ACH
OFL_CNB0003694_000011,CNB0003694,2025-01-04,365.79,GEMINI,ACH
OFL_CNB0003694_000004,CNB0003694,2025-01-04,2144.93,KRAKEN,ACH
OFL_CNB0003694_000013,CNB0003694,2025-01-04,325.22,GEMINI,ACH
OFL_CNB0003694_000017,CNB0003694,2025-01-04,720.64,GEMINI,ACH
OFL_CNB0003694_000008,CNB0003694,2025-01-04,22.66,KRAKEN,WIRE
OFL_CNB0003694_000005,CNB0003694,2025-01-04,545.42,COINBASE,ACH
OFL_CNB0003694_000003,CNB0003694,2025-01-04,145.71,COINBASE,ACH
OFL_CNB0003694_000002,CNB0003694,2025-01-04,562.33,COINBASE,ACH
OFL_CNB0003694_000018,CNB0003694,2025-01-04,302.74,KRAKEN,ACH
OFL_CNB0003694_000014,CNB0003694,2025-01-04,10.0,COINBASE,WIRE
OFL_CNB0003695_000000,CNB0003695,2024-04-22,290.6,KRAKEN,WIRE
OFL_CNB0003695_000002,CNB0003695,2024-08-02,220.28,COINBASE,ACH
OFL_CNB0003695_000001,CNB0003695,2025-02-26,809.96,OTHER_EXCHANGE,WIRE
OFL_CNB0003696_000000,CNB0003696,2024-01-12,1023.82,BINANCE.US,ACH
OFL_CNB0003696_000019,CNB0003696,2024-01-18,571.85,OTHER_EXCHANGE,ACH
OFL_CNB0003696_000031,CNB0003696,2024-01-20,54.52,COINBASE,ACH
OFL_CNB0003696_000022,CNB0003696,2024-01-23,116.42,COINBASE,ACH
OFL_CNB0003696_000027,CNB0003696,2024-01-30,278.89,BINANCE.US,ACH
OFL_CNB0003696_000026,CNB0003696,2024-02-05,319.2,COINBASE,ACH
OFL_CNB0003696_000015,CNB0003696,2024-02-08,53.73,KRAKEN,ACH
OFL_CNB0003696_000004,CNB0003696,2024-02-15,78.68,COINBASE,ACH
OFL_CNB0003696_000037,CNB0003696,2024-03-02,588.1,BINANCE.US,ACH
OFL_CNB0003696_000025,CNB0003696,2024-03-03,1339.22,GEMINI,ACH
OFL_CNB0003696_000001,CNB0003696,2024-03-10,229.49,BINANCE.US,ACH
OFL_CNB0003696_000011,CNB0003696,2024-03-11,122.45,COINBASE,ACH
OFL_CNB0003696_000034,CNB0003696,2024-03-17,53.6,COINBASE,ACH
OFL_CNB0003696_000016,CNB0003696,2024-03-22,478.61,KRAKEN,ACH
OFL_CNB0003696_000009,CNB0003696,2024-03-26,2259.92,OTHER_EXCHANGE,ACH
OFL_CNB0003696_000013,CNB0003696,2024-03-29,679.82,KRAKEN,ACH
OFL_CNB0003696_000017,CNB0003696,2024-03-30,195.59,BINANCE.US,ACH
OFL_CNB0003696_000002,CNB0003696,2024-04-01,1027.68,GEMINI,ACH
OFL_CNB0003696_000014,CNB0003696,2024-04-07,370.04,KRAKEN,ACH
OFL_CNB0003696_000028,CNB0003696,2024-04-19,1166.57,KRAKEN,ACH
OFL_CNB0003696_000033,CNB0003696,2024-04-19,341.41,KRAKEN,ACH
OFL_CNB0003696_000032,CNB0003696,2024-04-24,130.59,GEMINI,ACH
OFL_CNB0003696_000008,CNB0003696,2024-04-24,3781.45,COINBASE,ACH
OFL_CNB0003696_000007,CNB0003696,2024-04-24,107.91,GEMINI,WIRE
OFL_CNB0003696_000003,CNB0003696,2024-04-24,525.43,COINBASE,WIRE
OFL_CNB0003696_000035,CNB0003696,2024-04-24,22.37,COINBASE,ACH
OFL_CNB0003696_000030,CNB0003696,2024-04-24,859.76,COINBASE,ACH
OFL_CNB0003696_000023,CNB0003696,2024-04-24,381.4,KRAKEN,ACH
OFL_CNB0003696_000012,CNB0003696,2024-04-24,536.33,KRAKEN,ACH
OFL_CNB0003696_000029,CNB0003696,2024-04-24,2260.56,CRYPTO.COM,ACH
OFL_CNB0003696_000005,CNB0003696,2024-04-24,137.36,BINANCE.US,ACH
OFL_CNB0003696_000006,CNB0003696,2024-04-24,411.37,KRAKEN,WIRE
OFL_CNB0003696_000020,CNB0003696,2024-04-24,4103.78,GEMINI,ACH
OFL_CNB0003696_000021,CNB0003696,2024-04-24,381.48,COINBASE,ACH
OFL_CNB0003696_000036,CNB0003696,2024-04-24,37.09,CRYPTO.COM,WIRE
OFL_CNB0003696_000024,CNB0003696,2024-04-24,435.37,KRAKEN,ACH
OFL_CNB0003696_000018,CNB0003696,2024-04-24,163.71,KRAKEN,WIRE
OFL_CNB0003696_000010,CNB0003696,2024-04-24,770.62,COINBASE,WIRE
OFL_CNB0003701_000000,CNB0003701,2024-04-01,1170.39,COINBASE,ACH
OFL_CNB0003701_000006,CNB0003701,2024-04-19,1254.01,BINANCE.US,ACH
OFL_CNB0003701_000018,CNB0003701,2024-04-21,130.2,COINBASE,ACH
OFL_CNB0003701_000013,CNB0003701,2024-05-03,113.26,KRAKEN,ACH
OFL_CNB0003701_000002,CNB0003701,2024-05-11,67.03,KRAKEN,WIRE
OFL_CNB0003701_000001,CNB0003701,2024-06-10,2333.74,COINBASE,ACH
OFL_CNB0003701_000007,CNB0003701,2024-06-10,196.46,COINBASE,ACH
OFL_CNB0003701_000015,CNB0003701,2024-07-23,37.35,GEMINI,ACH
OFL_CNB0003701_000016,CNB0003701,2024-07-31,74.69,COINBASE,ACH
OFL_CNB0003701_000008,CNB0003701,2024-08-14,902.61,COINBASE,ACH
OFL_CNB0003701_000005,CNB0003701,2024-08-17,34.42,GEMINI,ACH
OFL_CNB0003701_000012,CNB0003701,2024-09-03,65.7,CRYPTO.COM,ACH
OFL_CNB0003701_000017,CNB0003701,2024-09-04,324.07,KRAKEN,ACH
OFL_CNB0003701_000010,CNB0003701,2024-09-07,592.39,KRAKEN,ACH
OFL_CNB0003701_000011,CNB0003701,2024-10-16,143.18,BINANCE.US,ACH
OFL_CNB0003701_000009,CNB0003701,2024-10-31,71.65,KRAKEN,ACH
OFL_CNB0003701_000003,CNB0003701,2024-11-06,792.38,CRYPTO.COM,ACH
OFL_CNB0003701_000004,CNB0003701,2024-11-19,4079.47,KRAKEN,ACH
OFL_CNB0003701_000014,CNB0003701,2024-11-20,80.12,BINANCE.US,ACH
OFL_CNB0003706_000000,CNB0003706,2024-04-09,901.47,GEMINI,ACH
OFL_CNB0003706_000002,CNB0003706,2024-04-12,57.91,CRYPTO.COM,ACH
OFL_CNB0003706_000019,CNB0003706,2024-04-25,23.95,KRAKEN,ACH
OFL_CNB0003706_000024,CNB0003706,2024-05-11,224.79,KRAKEN,ACH
OFL_CNB0003706_000016,CNB0003706,2024-05-15,97.31,KRAKEN,ACH
OFL_CNB0003706_000020,CNB0003706,2024-05-15,31.49,KRAKEN,ACH
OFL_CNB0003706_000008,CNB0003706,2024-05-19,53.39,COINBASE,ACH
OFL_CNB0003706_000017,CNB0003706,2024-05-25,162.34,GEMINI,WIRE
OFL_CNB0003706_000010,CNB0003706,2024-05-26,277.49,COINBASE,ACH
OFL_CNB0003706_000006,CNB0003706,2024-06-19,446.82,GEMINI,ACH
OFL_CNB0003706_000001,CNB0003706,2024-06-26,122.04,COINBASE,ACH
OFL_CNB0003706_000018,CNB0003706,2024-07-02,454.73,BINANCE.US,ACH
OFL_CNB0003706_000007,CNB0003706,2024-07-08,817.68,KRAKEN,ACH
OFL_CNB0003706_000013,CNB0003706,2024-07-22,440.15,GEMINI,ACH
OFL_CNB0003706_000011,CNB0003706,2024-07-23,549.07,GEMINI,ACH
OFL_CNB0003706_000004,CNB0003706,2024-08-04,72.3,GEMINI,ACH
OFL_CNB0003706_000021,CNB0003706,2024-08-05,730.6,GEMINI,ACH
OFL_CNB0003706_000009,CNB0003706,2024-08-14,22.39,GEMINI,ACH
OFL_CNB0003706_000003,CNB0003706,2024-08-19,344.94,COINBASE,ACH
OFL_CNB0003706_000012,CNB0003706,2024-08-21,237.17,BINANCE.US,ACH
OFL_CNB0003706_000023,CNB0003706,2024-08-24,896.4,KRAKEN,ACH
OFL_CNB0003706_000005,CNB0003706,2024-08-29,47.48,COINBASE,ACH
OFL_CNB0003706_000014,CNB0003706,2024-09-11,377.15,BINANCE.US,ACH
OFL_CNB0003706_000015,CNB0003706,2024-09-13,572.35,BINANCE.US,WIRE
OFL_CNB0003706_000022,CNB0003706,2024-09-27,32.05,GEMINI,WIRE
OFL_CNB0003710_000000,CNB0003710,2024-09-18,15.79,COINBASE,WIRE
OFL_CNB0003710_000001,CNB0003710,2025-01-19,921.15,OTHER_EXCHANGE,ACH
OFL_CNB0003710_000002,CNB0003710,2025-02-26,294.21,BINANCE.US,ACH
OFL_CNB0003714_000000,CNB0003714,2024-11-21,4299.57,BINANCE.US,ACH
OFL_CNB0003714_000001,CNB0003714,2024-12-02,113.96,KRAKEN,WIRE
OFL_CNB0003714_000002,CNB0003714,2024-12-30,154.56,KRAKEN,WIRE
OFL_CNB0003716_000000,CNB0003716,2024-12-23,56.28,KRAKEN,ACH
OFL_CNB0003716_000002,CNB0003716,2025-02-03,475.19,COINBASE,WIRE
OFL_CNB0003716_000001,CNB0003716,2025-02-03,297.42,GEMINI,ACH
OFL_CNB0003721_000000,CNB0003721,2024-09-03,67.6,COINBASE,WIRE
OFL_CNB0003721_000012,CNB0003721,2024-09-12,850.51,COINBASE,ACH
OFL_CNB0003721_000034,CNB0003721,2024-09-12,28.02,COINBASE,ACH
OFL_CNB0003721_000014,CNB0003721,2024-09-16,126.16,OTHER_EXCHANGE,ACH
OFL_CNB0003721_000030,CNB0003721,2024-09-18,179.51,KRAKEN,ACH
OFL_CNB0003721_000023,CNB0003721,2024-09-24,110.72,BINANCE.US,WIRE
OFL_CNB0003721_000019,CNB0003721,2024-10-05,1396.86,COINBASE,WIRE
OFL_CNB0003721_000032,CNB0003721,2024-10-09,188.76,COINBASE,ACH
OFL_CNB0003721_000022,CNB0003721,2024-10-09,109.02,GEMINI,ACH
OFL_CNB0003721_000021,CNB0003721,2024-10-10,511.81,BINANCE.US,ACH
OFL_CNB0003721_000002,CNB0003721,2024-10-15,38.01,OTHER_EXCHANGE,ACH
OFL_CNB0003721_000037,CNB0003721,2024-10-22,149.08,GEMINI,ACH
OFL_CNB0003721_000025,CNB0003721,2024-10-31,70.02,COINBASE,WIRE
OFL_CNB0003721_000028,CNB0003721,2024-10-31,335.32,KRAKEN,ACH
OFL_CNB0003721_000015,CNB0003721,2024-10-31,110.7,GEMINI,ACH
OFL_CNB0003721_000029,CNB0003721,2024-10-31,470.04,GEMINI,ACH
OFL_CNB0003721_000039,CNB0003721,2024-10-31,271.63,COINBASE,ACH
OFL_CNB0003721_000027,CNB0003721,2024-10-31,288.71,KRAKEN,ACH
OFL_CNB0003721_000001,CNB0003721,2024-10-31,93.93,KRAKEN,ACH
OFL_CNB0003721_000013,CNB0003721,2024-10-31,257.2,BINANCE.US,ACH
OFL_CNB0003721_000033,CNB0003721,2024-10-31,19.93,KRAKEN,ACH
OFL_CNB0003721_000005,CNB0003721,2024-10-31,306.77,KRAKEN,WIRE
OFL_CNB0003721_000018,CNB0003721,2024-10-31,1208.24,COINBASE,WIRE
OFL_CNB0003721_000031,CNB0003721,2024-10-31,67.44,KRAKEN,ACH
OFL_CNB0003721_000010,CNB0003721,2024-10-31,429.55,KRAKEN,ACH
OFL_CNB0003721_000035,CNB0003721,2024-10-31,23.74,CRYPTO.COM,ACH
OFL_CNB0003721_000006,CNB0003721,2024-10-31,889.8,KRAKEN,ACH
OFL_CNB0003721_000036,CNB0003721,2024-10-31,100.89,COINBASE,ACH
OFL_CNB0003721_000003,CNB0003721,2024-10-31,147.55,COINBASE,ACH
OFL_CNB0003721_000038,CNB0003721,2024-10-31,227.38,KRAKEN,WIRE
OFL_CNB0003721_000009,CNB0003721,2024-10-31,748.29,OTHER_EXCHANGE,ACH
OFL_CNB0003721_000008,CNB0003721,2024-10-31,122.51,KRAKEN,ACH
OFL_CNB0003721_000007,CNB0003721,2024-10-31,171.45,BINANCE.US,ACH
OFL_CNB0003721_000040,CNB0003721,2024-10-31,599.01,KRAKEN,ACH
OFL_CNB0003721_000024,CNB0003721,2024-10-31,156.02,KRAKEN,WIRE
OFL_CNB0003721_000017,CNB0003721,2024-10-31,1115.03,COINBASE,ACH
OFL_CNB0003721_000026,CNB0003721,2024-10-31,44.15,BINANCE.US,ACH
OFL_CNB0003721_000004,CNB0003721,2024-10-31,108.3,KRAKEN,WIRE
OFL_CNB0003721_000020,CNB0003721,2024-10-31,304.73,COINBASE,ACH
OFL_CNB0003721_000011,CNB0003721,2024-10-31,1086.7,OTHER_EXCHANGE,ACH
OFL_CNB0003721_000016,CNB0003721,2024-10-31,3298.26,COINBASE,WIRE
OFL_CNB0003723_000000,CNB0003723,2024-04-29,285.11,GEMINI,ACH
OFL_CNB0003723_000059,CNB0003723,2024-05-02,801.5,KRAKEN,ACH
OFL_CNB0003723_000077,CNB0003723,2024-05-08,320.08,KRAKEN,ACH
OFL_CNB0003723_000049,CNB0003723,2024-05-12,415.44,BINANCE.US,ACH
OFL_CNB0003723_000052,CNB0003723,2024-05-16,30.58,KRAKEN,ACH
OFL_CNB0003723_000009,CNB0003723,2024-05-17,268.48,COINBASE,ACH
OFL_CNB0003723_000044,CNB0003723,2024-05-18,802.36,CRYPTO.COM,ACH
OFL_CNB0003723_000050,CNB0003723,2024-05-18,39.88,BINANCE.US,ACH
OFL_CNB0003723_000076,CNB0003723,2024-05-21,48.51,GEMINI,ACH
OFL_CNB0003723_000078,CNB0003723,2024-05-22,157.03,OTHER_EXCHANGE,WIRE
OFL_CNB0003723_000013,CNB0003723,2024-05-29,495.11,GEMINI,ACH
OFL_CNB0003723_000081,CNB0003723,2024-06-01,405.67,OTHER_EXCHANGE,ACH
OFL_CNB0003723_000011,CNB0003723,2024-06-04,1106.09,COINBASE,WIRE
OFL_CNB0003723_000068,CNB0003723,2024-06-04,85.32,GEMINI,ACH
OFL_CNB0003723_000086,CNB0003723,2024-06-04,770.62,KRAKEN,ACH
OFL_CNB0003723_000088,CNB0003723,2024-06-04,1056.73,COINBASE,ACH
OFL_CNB0003723_000046,CNB0003723,2024-06-11,144.91,CRYPTO.COM,ACH
OFL_CNB0003723_000062,CNB0003723,2024-06-11,2074.24,KRAKEN,ACH
OFL_CNB0003723_000002,CNB0003723,2024-06-13,255.22,GEMINI,ACH
OFL_CNB0003723_000074,CNB0003723,2024-06-18,307.1,KRAKEN,ACH
OFL_CNB0003723_000048,CNB0003723,2024-06-20,211.54,COINBASE,ACH
OFL_CNB0003723_000029,CNB0003723,2024-06-21,138.47,CRYPTO.COM,ACH
OFL_CNB0003723_000026,CNB0003723,2024-06-21,85.15,COINBASE,ACH
OFL_CNB0003723_000091,CNB0003723,2024-06-21,108.93,COINBASE,ACH
OFL_CNB0003723_000019,CNB0003723,2024-06-21,43.59,KRAKEN,ACH
OFL_CNB0003723_000071,CNB0003723,2024-06-21,598.13,KRAKEN,ACH
OFL_CNB0003723_000072,CNB0003723,2024-06-21,1530.21,CRYPTO.COM,ACH
OFL_CNB0003723_000094,CNB0003723,2024-06-21,188.83,COINBASE,ACH
OFL_CNB0003723_000034,CNB0003723,2024-06-21,97.56,BINANCE.US,ACH
