customer_id,account_open_date,age_band,income_band,state,segment,advisor_assigned,churn_risk_score
CNB0004778,2022-06-01,35-44,100-150K,SC,Retail,False,0.0239
CNB0004779,2021-02-06,25-34,50-100K,NC,Retail,False,0.1087
CNB0004780,2022-05-02,65+,Under 50K,FL,Retail,False,0.0206
CNB0004781,2024-08-19,18-24,150-200K,SC,Affluent,True,0.0808
CNB0004782,2022-04-02,35-44,100-150K,VA,Retail,False,0.0908
CNB0004783,2018-05-23,55-64,100-150K,VA,Affluent,False,0.0166
CNB0004784,2024-02-21,35-44,100-150K,NC,Retail,False,0.0843
CNB0004785,2023-03-28,25-34,50-100K,GA,Retail,False,0.0183
CNB0004786,2020-11-08,35-44,200K+,VA,Affluent,False,0.0888
CNB0004787,2023-02-26,35-44,200K+,SC,Wealth Management,True,0.0849
CNB0004788,2020-03-13,18-24,Under 50K,SC,Retail,False,0.0137
CNB0004789,2024-02-21,45-54,50-100K,TN,Retail,False,0.0133
CNB0004790,2011-11-26,45-54,50-100K,GA,Retail,False,0.0138
CNB0004791,2023-12-23,35-44,200K+,SC,Wealth Management,True,0.1064
CNB0004792,2022-07-31,18-24,150-200K,TN,Wealth Management,True,0.0818
CNB0004793,2019-11-14,35-44,200K+,NC,Wealth Management,True,0.0842
CNB0004794,2018-12-19,25-34,150-200K,NC,Affluent,False,0.0903
CNB0004795,2012-11-20,45-54,50-100K,FL,Retail,False,0.013
CNB0004796,2024-08-19,18-24,100-150K,NC,Retail,False,0.0902
CNB0004797,2017-07-27,25-34,100-150K,SC,Retail,False,0.0165
CNB0004798,2007-03-22,45-54,150-200K,NC,Wealth Management,True,0.0143
CNB0004799,2016-06-02,45-54,150-200K,NC,Wealth Management,True,0.0145
CNB0004800,2018-09-20,35-44,100-150K,TN,Retail,False,0.0742
CNB0004801,2019-10-15,25-34,Under 50K,VA,Retail,False,0.1112
CNB0004802,2022-06-01,35-44,100-150K,GA,Retail,False,0.0718
CNB0004803,2024-02-21,55-64,Under 50K,GA,Retail,False,0.0232
CNB0004804,2021-06-06,25-34,Under 50K,TN,Retail,False,0.0106
CNB0004805,2007-07-20,55-64,Under 50K,NC,Retail,False,0.0135
CNB0004806,2014-11-10,35-44,200K+,VA,Affluent,True,0.0186
CNB0004807,2002-10-14,25-34,100-150K,SC,Retail,False,0.0931
CNB0004808,2020-12-08,45-54,100-150K,GA,Retail,False,0.0863
CNB0004809,2018-10-20,55-64,50-100K,TN,Retail,False,0.0148
CNB0004810,2021-03-08,55-64,50-100K,NC,Retail,False,0.0122
CNB0004811,2024-05-21,18-24,200K+,VA,Wealth Management,True,0.0875
CNB0004812,2017-09-25,55-64,50-100K,NC,Retail,False,0.0104
CNB0004813,2019-09-15,25-34,200K+,SC,Wealth Management,True,0.1126
CNB0004814,2021-05-07,55-64,100-150K,TN,Retail,False,0.014
CNB0004815,2022-11-28,45-54,50-100K,VA,Retail,False,0.0825
CNB0004816,2005-05-31,35-44,100-150K,SC,Retail,False,0.02
CNB0004817,2014-09-11,65+,50-100K,VA,Retail,False,0.018
CNB0004818,2021-03-08,45-54,100-150K,NC,Retail,False,0.1003
CNB0004819,2024-02-21,35-44,50-100K,NC,Retail,False,0.0141
CNB0004820,2000-06-26,35-44,Under 50K,NC,Retail,False,0.017
CNB0004821,2024-02-21,45-54,100-150K,TN,Retail,False,0.0135
CNB0004822,2001-06-21,45-54,50-100K,AL,Retail,False,0.02
CNB0004823,2022-11-28,45-54,50-100K,NC,Retail,False,0.0897
CNB0004824,2012-09-21,45-54,150-200K,NC,Affluent,True,0.0143
CNB0004825,2003-06-11,55-64,200K+,FL,Affluent,False,0.0119
CNB0004826,2006-08-24,18-24,50-100K,AL,Retail,False,0.0144
CNB0004827,2023-07-26,55-64,100-150K,SC,Retail,False,0.0886
CNB0004828,2020-06-11,45-54,100-150K,NC,Affluent,False,0.0154
CNB0004829,2020-01-13,45-54,100-150K,VA,Retail,False,0.0116
CNB0004830,2021-12-03,18-24,100-150K,NC,Retail,False,0.0819
CNB0004831,2000-06-26,55-64,Under 50K,NC,Retail,False,0.0112
CNB0004832,2022-06-01,55-64,Under 50K,SC,Retail,False,0.0118
CNB0004833,2000-06-26,45-54,50-100K,NC,Retail,False,0.0147
CNB0004834,2018-02-22,45-54,150-200K,SC,Wealth Management,True,0.014
CNB0004835,2012-08-22,35-44,50-100K,TN,Retail,False,0.0111
CNB0004836,2019-08-16,65+,100-150K,NC,Affluent,False,0.0147
CNB0004837,2017-10-25,55-64,100-150K,FL,Affluent,False,0.0182
CNB0004838,2010-02-04,35-44,100-150K,SC,Retail,False,0.0135
CNB0004839,2004-06-05,65+,100-150K,GA,Retail,False,0.0129
CNB0004840,2019-01-18,18-24,50-100K,SC,Retail,False,0.1121
CNB0004841,2023-01-27,65+,100-150K,VA,Affluent,False,0.0209
CNB0004842,2023-05-27,35-44,200K+,AL,Affluent,False,0.0935
CNB0004843,2022-09-29,55-64,50-100K,NC,Retail,False,0.0136
CNB0004844,2017-02-27,35-44,200K+,SC,Wealth Management,True,0.0782
CNB0004845,2005-07-30,45-54,100-150K,NC,Retail,False,0.0114
CNB0004846,2013-09-16,55-64,50-100K,NC,Retail,False,0.0145
CNB0004847,2022-06-01,25-34,100-150K,NC,Retail,False,0.124
CNB0004848,2012-05-24,65+,100-150K,VA,Retail,False,0.0136
CNB0004849,2019-05-18,45-54,50-100K,KY,Retail,False,0.0139
CNB0004850,2015-03-10,55-64,Under 50K,TN,Retail,False,0.0166
CNB0004851,2023-01-27,65+,Under 50K,NC,Retail,False,0.0162
CNB0004852,2012-10-21,55-64,100-150K,AL,Affluent,True,0.0122
CNB0004853,2018-04-23,55-64,100-150K,TN,Affluent,True,0.0121
CNB0004854,2012-06-23,55-64,50-100K,SC,Retail,False,0.0214
CNB0004855,2020-03-13,35-44,200K+,FL,Affluent,False,0.0133
CNB0004856,2019-06-17,45-54,100-150K,GA,Retail,False,0.01
CNB0004857,2019-03-19,18-24,100-150K,VA,Affluent,False,0.0825
CNB0004858,2024-02-21,35-44,100-150K,GA,Retail,False,0.011
CNB0004859,2020-09-09,35-44,100-150K,VA,Affluent,True,0.0113
CNB0004860,2024-08-19,25-34,50-100K,FL,Retail,False,0.0991
CNB0004861,2012-02-24,25-34,50-100K,FL,Retail,False,0.0176
CNB0004862,2017-04-28,25-34,Under 50K,SC,Retail,False,0.0168
CNB0004863,2022-07-31,35-44,50-100K,GA,Retail,False,0.0112
CNB0004864,2011-07-29,45-54,200K+,GA,Wealth Management,True,0.0829
CNB0004865,2021-06-06,45-54,50-100K,NC,Retail,False,0.0954
CNB0004866,2022-03-03,18-24,100-150K,VA,Affluent,False,0.064
CNB0004867,2023-10-24,18-24,100-150K,NC,Affluent,False,0.0856
CNB0004868,2000-06-26,35-44,Under 50K,VA,Retail,False,0.0182
CNB0004869,2024-07-20,45-54,200K+,FL,Affluent,True,0.0944
CNB0004870,2019-05-18,45-54,Under 50K,FL,Retail,False,0.0118
CNB0004871,2022-03-03,18-24,50-100K,NC,Retail,False,0.0799
CNB0004872,2023-07-26,65+,50-100K,NC,Retail,False,0.0117
CNB0004873,2022-01-02,65+,Under 50K,NC,Retail,False,0.0113
CNB0004874,2024-02-21,65+,100-150K,NC,Retail,False,0.0114
CNB0004875,2022-11-28,65+,50-100K,GA,Retail,False,0.013
CNB0004876,2000-06-26,25-34,150-200K,VA,Affluent,False,0.0121
CNB0004877,2022-04-02,55-64,200K+,SC,Wealth Management,True,0.013
CNB0004878,2018-12-19,25-34,150-200K,VA,Affluent,False,0.0887
CNB0004879,2013-02-18,35-44,Under 50K,VA,Retail,False,0.014
CNB0004880,2020-07-11,45-54,50-100K,GA,Retail,False,0.0142
CNB0004881,2023-10-24,65+,100-150K,VA,Retail,False,0.0127
CNB0004882,2019-03-19,55-64,Under 50K,AL,Retail,False,0.0168
CNB0004883,2007-12-17,65+,Under 50K,GA,Retail,False,0.0134
CNB0004884,2000-06-26,35-44,50-100K,NC,Retail,False,0.0922
CNB0004885,2014-05-14,55-64,100-150K,SC,Retail,False,0.0216
CNB0004886,2019-04-18,45-54,150-200K,NC,Wealth Management,True,0.0107
CNB0004887,2019-01-18,65+,100-150K,SC,Retail,False,0.0186
CNB0004888,2017-01-28,25-34,200K+,SC,Wealth Management,True,0.0726
CNB0004889,2024-08-19,18-24,200K+,VA,Affluent,False,0.0693
CNB0004890,2024-02-21,55-64,50-100K,FL,Retail,False,0.015
CNB0004891,2000-06-26,35-44,150-200K,KY,Wealth Management,True,0.0114
CNB0004892,2013-11-15,65+,50-100K,AL,Retail,False,0.0178
CNB0004893,2024-02-21,18-24,100-150K,NC,Affluent,False,0.0114
CNB0004894,2007-08-19,55-64,100-150K,VA,Retail,False,0.0134
CNB0004895,2021-12-03,35-44,Under 50K,NC,Retail,False,0.014
CNB0004896,2021-07-06,65+,150-200K,VA,Affluent,False,0.0202
CNB0004897,2021-01-07,55-64,150-200K,GA,Wealth Management,True,0.0112
CNB0004898,2020-05-12,35-44,100-150K,FL,Affluent,False,0.0699
CNB0004899,2016-12-29,45-54,50-100K,SC,Retail,False,0.0129
CNB0004900,2024-02-21,25-34,50-100K,SC,Retail,False,0.0146
CNB0004901,2022-10-29,55-64,150-200K,KY,Affluent,False,0.0182
CNB0004902,2019-05-18,55-64,100-150K,TN,Retail,False,0.0139
CNB0004903,2024-08-19,35-44,100-150K,SC,Affluent,False,0.0928
CNB0004904,2007-08-19,55-64,50-100K,TN,Retail,False,0.0163
CNB0004905,2012-07-23,55-64,50-100K,GA,Retail,False,0.0135
CNB0004906,2024-08-19,25-34,50-100K,FL,Retail,False,0.1135
CNB0004907,2018-12-19,18-24,50-100K,NC,Retail,False,0.096
CNB0004908,2000-06-26,55-64,50-100K,KY,Retail,False,0.0177
CNB0004909,2010-12-31,35-44,50-100K,SC,Retail,False,0.0117
CNB0004910,2024-08-19,55-64,200K+,FL,Affluent,True,0.0634
CNB0004911,2017-11-24,65+,150-200K,AL,Affluent,False,0.0112
CNB0004912,2020-05-12,25-34,200K+,VA,Affluent,True,0.1018
CNB0004913,2001-04-22,45-54,50-100K,SC,Retail,False,0.013
CNB0004914,2018-10-20,35-44,150-200K,SC,Affluent,True,0.1111
CNB0004915,2009-02-09,55-64,50-100K,NC,Retail,False,0.0107
CNB0004916,2021-03-08,35-44,200K+,VA,Affluent,False,0.0946
CNB0004917,2020-10-09,25-34,50-100K,VA,Retail,False,0.0809
CNB0004918,2023-07-26,35-44,50-100K,SC,Retail,False,0.0864
CNB0004919,2022-05-02,25-34,100-150K,GA,Affluent,True,0.082
CNB0004920,2022-06-01,35-44,200K+,AL,Affluent,True,0.103
CNB0004921,2013-07-18,55-64,150-200K,AL,Wealth Management,True,0.0136
CNB0004922,2009-04-10,65+,100-150K,NC,Retail,False,0.0236
CNB0004923,2016-02-03,55-64,Under 50K,NC,Retail,False,0.012
CNB0004924,2007-07-20,55-64,50-100K,VA,Retail,False,0.0139
CNB0004925,2020-08-10,25-34,Under 50K,AL,Retail,False,0.0148
CNB0004926,2019-03-19,55-64,200K+,FL,Wealth Management,True,0.0975
CNB0004927,2001-05-22,55-64,150-200K,VA,Wealth Management,True,0.0166
CNB0004928,2023-01-27,35-44,Under 50K,VA,Retail,False,0.0131
CNB0004929,2021-12-03,55-64,150-200K,NC,Wealth Management,True,0.0119
CNB0004930,2022-07-01,35-44,50-100K,FL,Retail,False,0.0767
CNB0004931,2019-10-15,35-44,100-150K,VA,Retail,False,0.0128
CNB0004932,2018-05-23,25-34,150-200K,FL,Affluent,True,0.1206
CNB0004933,2018-08-21,35-44,Under 50K,FL,Retail,False,0.0198
CNB0004934,2012-06-23,55-64,200K+,KY,Wealth Management,True,0.0122
CNB0004935,2016-12-29,65+,50-100K,VA,Retail,False,0.0148
CNB0004936,2022-12-28,25-34,150-200K,SC,Affluent,True,0.0728
CNB0004937,2023-03-28,25-34,200K+,TN,Affluent,False,0.0873
CNB0004938,2000-06-26,65+,Under 50K,NC,Retail,False,0.0131
CNB0004939,2021-06-06,25-34,50-100K,NC,Retail,False,0.0148
CNB0004940,2024-02-21,65+,150-200K,GA,Affluent,False,0.0172
CNB0004941,2002-01-17,35-44,50-100K,VA,Retail,False,0.0124
CNB0004942,2015-04-09,25-34,150-200K,VA,Wealth Management,True,0.1021
CNB0004943,2023-12-23,35-44,50-100K,KY,Retail,False,0.0135
CNB0004944,2023-04-27,45-54,50-100K,NC,Retail,False,0.0119
CNB0004945,2019-01-18,25-34,100-150K,GA,Retail,False,0.0711
CNB0004946,2022-11-28,25-34,Under 50K,GA,Retail,False,0.0716
CNB0004947,2019-08-16,25-34,100-150K,GA,Retail,False,0.0743
CNB0004948,2022-07-31,18-24,100-150K,SC,Retail,False,0.0735
CNB0004949,2023-04-27,25-34,200K+,FL,Affluent,False,0.0152
CNB0004950,2020-09-09,25-34,50-100K,GA,Retail,False,0.014
CNB0004951,2023-01-27,35-44,50-100K,NC,Retail,False,0.0164
CNB0004952,2013-12-15,35-44,50-100K,SC,Retail,False,0.0185
CNB0004953,2021-11-03,18-24,150-200K,VA,Affluent,False,0.1011
CNB0004954,2019-04-18,45-54,50-100K,GA,Retail,False,0.0127
CNB0004955,2021-05-07,55-64,150-200K,NC,Wealth Management,True,0.0139
CNB0004956,2000-12-23,25-34,100-150K,GA,Retail,False,0.0112
CNB0004957,2023-06-26,45-54,150-200K,SC,Affluent,False,0.0116
CNB0004958,2000-06-26,25-34,Under 50K,NC,Retail,False,0.0111
CNB0004959,2005-09-28,65+,Under 50K,FL,Retail,False,0.0124
CNB0004960,2020-11-08,55-64,150-200K,GA,Affluent,False,0.0243
CNB0004961,2023-12-23,55-64,100-150K,VA,Retail,False,0.0227
CNB0004962,2020-06-11,45-54,100-150K,SC,Affluent,True,0.0107
CNB0004963,2000-06-26,55-64,Under 50K,GA,Retail,False,0.0157
CNB0004964,2024-04-21,18-24,150-200K,AL,Affluent,False,0.0789
CNB0004965,2022-11-28,18-24,100-150K,SC,Retail,False,0.0752
CNB0004966,2023-01-27,55-64,100-150K,GA,Retail,False,0.0139
CNB0004967,2018-03-24,35-44,100-150K,SC,Affluent,False,0.1043
CNB0004968,2006-02-25,55-64,100-150K,VA,Retail,False,0.0122
CNB0004969,2000-06-26,65+,200K+,SC,Affluent,False,0.0238
CNB0004970,2016-05-03,25-34,100-150K,KY,Retail,False,0.0671
CNB0004971,2024-02-21,55-64,150-200K,AL,Affluent,True,0.017
CNB0004972,2021-01-07,35-44,200K+,FL,Affluent,False,0.0828
CNB0004973,2018-04-23,45-54,150-200K,VA,Affluent,False,0.0138
CNB0004974,2018-08-21,45-54,100-150K,SC,Retail,False,0.0105
CNB0004975,2024-02-21,35-44,200K+,NC,Affluent,True,0.0128
CNB0004976,2007-02-20,55-64,50-100K,TN,Retail,False,0.0117
CNB0004977,2000-06-26,45-54,100-150K,TN,Retail,False,0.0167
CNB0004978,2016-05-03,25-34,Under 50K,TN,Retail,False,0.0148
CNB0004979,2000-06-26,25-34,Under 50K,VA,Retail,False,0.016
CNB0004980,2020-10-09,55-64,100-150K,GA,Retail,False,0.0122
CNB0004981,2016-06-02,35-44,50-100K,NC,Retail,False,0.0117
CNB0004982,2023-07-26,25-34,150-200K,SC,Affluent,False,0.0142
CNB0004983,2012-08-22,65+,150-200K,KY,Affluent,False,0.0131
CNB0004984,2021-12-03,55-64,50-100K,NC,Retail,False,0.0161
CNB0004985,2017-10-25,65+,100-150K,FL,Affluent,False,0.0151
CNB0004986,2014-03-15,45-54,100-150K,KY,Retail,False,0.1012
CNB0004987,2022-06-01,18-24,50-100K,SC,Retail,False,0.0123
CNB0004988,2022-06-01,55-64,100-150K,KY,Retail,False,0.0871
CNB0004989,2020-08-10,55-64,50-100K,SC,Retail,False,0.0128
CNB0004990,2000-06-26,55-64,50-100K,NC,Retail,False,0.0114
CNB0004991,2024-08-19,55-64,200K+,GA,Affluent,False,0.0928
CNB0004992,2024-02-21,45-54,150-200K,SC,Wealth Management,True,0.0112
CNB0004993,2015-10-06,35-44,150-200K,GA,Affluent,False,0.019
CNB0004994,2019-06-17,35-44,Under 50K,NC,Retail,False,0.0157
CNB0004995,2016-08-31,25-34,150-200K,NC,Affluent,True,0.0119
CNB0004996,2021-04-07,65+,150-200K,NC,Affluent,True,0.0122
CNB0004997,2024-02-21,35-44,100-150K,GA,Retail,False,0.0138
CNB0004998,2003-11-08,45-54,200K+,NC,Wealth Management,True,0.0825
CNB0004999,2015-05-09,25-34,100-150K,SC,Affluent,True,0.0723
CNB0005000,2007-06-20,55-64,100-150K,NC,Affluent,False,0.0164
CNB0005001,2004-02-06,45-54,50-100K,KY,Retail,False,0.0206
CNB0005002,2019-02-17,55-64,150-200K,VA,Affluent,False,0.012
CNB0005003,2024-07-20,25-34,50-100K,FL,Retail,False,0.0859
CNB0005004,2019-01-18,45-54,100-150K,TN,Retail,False,0.0112
CNB0005005,2020-02-12,45-54,Under 50K,GA,Retail,False,0.015
CNB0005006,2012-08-22,45-54,100-150K,NC,Affluent,True,0.0199
CNB0005007,2000-06-26,45-54,50-100K,NC,Retail,False,0.0118
CNB0005008,2020-11-08,45-54,100-150K,KY,Retail,False,0.0184
CNB0005009,2024-02-21,65+,Under 50K,AL,Retail,False,0.0118
CNB0005010,2016-10-30,55-64,150-200K,FL,Wealth Management,True,0.0146
CNB0005011,2021-12-03,65+,100-150K,GA,Retail,False,0.0125
CNB0005012,2024-02-21,65+,100-150K,NC,Retail,False,0.0156
CNB0005013,2022-06-01,55-64,50-100K,AL,Retail,False,0.0141
CNB0005014,2011-10-27,65+,100-150K,NC,Retail,False,0.0112
CNB0005015,2017-10-25,55-64,200K+,FL,Wealth Management,True,0.0152
CNB0005016,2010-05-05,25-34,150-200K,FL,Affluent,False,0.0818
CNB0005017,2013-09-16,45-54,Under 50K,KY,Retail,False,0.0732
CNB0005018,2019-08-16,25-34,50-100K,NC,Retail,False,0.0135
CNB0005019,2019-08-16,55-64,50-100K,VA,Retail,False,0.0181
CNB0005020,2019-08-16,55-64,Under 50K,SC,Retail,False,0.0708
CNB0005021,2002-12-13,45-54,50-100K,FL,Retail,False,0.0179
CNB0005022,2022-10-29,25-34,50-100K,SC,Retail,False,0.0142
CNB0005023,2020-02-12,25-34,200K+,KY,Affluent,False,0.0813
CNB0005024,2017-08-26,45-54,50-100K,GA,Retail,False,0.0139
CNB0005025,2005-06-30,35-44,Under 50K,VA,Retail,False,0.0143
CNB0005026,2015-02-08,25-34,Under 50K,NC,Retail,False,0.0829
CNB0005027,2021-07-06,55-64,100-150K,GA,Retail,False,0.0144
CNB0005028,2016-09-30,25-34,100-150K,TN,Affluent,True,0.0183
CNB0005029,2014-12-10,45-54,200K+,NC,Affluent,False,0.015
CNB0005030,2002-09-14,35-44,150-200K,SC,Wealth Management,True,0.086
CNB0005031,2000-06-26,45-54,Under 50K,SC,Retail,False,0.0115
CNB0005032,2013-12-15,35-44,Under 50K,NC,Retail,False,0.0122
CNB0005033,2024-08-19,25-34,50-100K,SC,Retail,False,0.0776
CNB0005034,2021-04-07,55-64,150-200K,FL,Affluent,True,0.0147
CNB0005035,2024-02-21,65+,50-100K,TN,Retail,False,0.0116
CNB0005036,2000-06-26,18-24,200K+,NC,Affluent,False,0.0131
CNB0005037,2000-06-26,55-64,100-150K,GA,Retail,False,0.0123
CNB0005038,2005-05-01,65+,50-100K,NC,Retail,False,0.0117
CNB0005039,2018-09-20,35-44,50-100K,AL,Retail,False,0.0193
CNB0005040,2015-04-09,25-34,50-100K,GA,Retail,False,0.0781
CNB0005041,2012-07-23,25-34,150-200K,SC,Affluent,False,0.0869
CNB0005042,2016-10-30,35-44,50-100K,TN,Retail,False,0.0176
CNB0005043,2023-07-26,45-54,50-100K,SC,Retail,False,0.0169
CNB0005044,2020-12-08,18-24,100-150K,TN,Affluent,False,0.0654
CNB0005045,2013-11-15,55-64,50-100K,FL,Retail,False,0.014
CNB0005046,2014-10-11,45-54,Under 50K,GA,Retail,False,0.0118
CNB0005047,2014-01-14,25-34,Under 50K,SC,Retail,False,0.1298
CNB0005048,2021-01-07,45-54,100-150K,FL,Retail,False,0.0731
CNB0005049,2012-07-23,45-54,150-200K,SC,Wealth Management,True,0.0128
CNB0005050,2022-03-03,25-34,100-150K,FL,Retail,False,0.0814
CNB0005051,2016-05-03,65+,200K+,FL,Wealth Management,True,0.011
CNB0005052,2021-09-04,25-34,150-200K,GA,Affluent,True,0.011
CNB0005053,2017-05-28,35-44,Under 50K,VA,Retail,False,0.02
CNB0005054,2024-08-19,25-34,100-150K,SC,Affluent,False,0.0904
CNB0005055,2024-02-21,45-54,Under 50K,NC,Retail,False,0.0107
CNB0005056,2018-09-20,55-64,100-150K,NC,Retail,False,0.017
CNB0005057,2021-11-03,25-34,100-150K,SC,Retail,False,0.1305
CNB0005058,2024-02-21,55-64,50-100K,TN,Retail,False,0.0135
CNB0005059,2023-09-24,45-54,100-150K,VA,Retail,False,0.1151
CNB0005060,2014-10-11,45-54,100-150K,FL,Retail,False,0.0178
CNB0005061,2022-08-30,35-44,100-150K,GA,Retail,False,0.0133
CNB0005062,2021-09-04,35-44,200K+,TN,Wealth Management,True,0.0166
CNB0005063,2019-02-17,35-44,200K+,GA,Affluent,False,0.0155
CNB0005064,2024-02-21,25-34,50-100K,AL,Retail,False,0.1011
CNB0005065,2006-04-26,55-64,50-100K,NC,Retail,False,0.0189
CNB0005066,2018-10-20,65+,50-100K,GA,Retail,False,0.011
CNB0005067,2021-01-07,35-44,50-100K,NC,Retail,False,0.0107
CNB0005068,2006-01-26,25-34,50-100K,VA,Retail,False,0.0708
CNB0005069,2024-02-21,18-24,50-100K,VA,Retail,False,0.0111
CNB0005070,2017-01-28,55-64,50-100K,KY,Retail,False,0.0139
CNB0005071,2020-12-08,65+,Under 50K,NC,Retail,False,0.0118
CNB0005072,2022-06-01,25-34,150-200K,NC,Affluent,True,0.0793
CNB0005073,2014-10-11,25-34,150-200K,FL,Wealth Management,True,0.084
CNB0005074,2005-01-01,55-64,50-100K,NC,Retail,False,0.0114
CNB0005075,2020-12-08,45-54,150-200K,NC,Affluent,False,0.0123
CNB0005076,2013-07-18,65+,100-150K,NC,Affluent,True,0.0146
CNB0005077,2020-10-09,55-64,Under 50K,NC,Retail,False,0.0156
CNB0005078,2023-11-23,35-44,50-100K,NC,Retail,False,0.0121
CNB0005079,2016-06-02,35-44,100-150K,GA,Retail,False,0.0188
CNB0005080,2024-02-21,45-54,200K+,VA,Wealth Management,True,0.0154
CNB0005081,2016-08-01,35-44,200K+,VA,Wealth Management,True,0.0717
CNB0005082,2024-08-19,25-34,50-100K,GA,Retail,False,0.0943
CNB0005083,2022-07-01,55-64,50-100K,TN,Retail,False,0.0165
CNB0005084,2000-06-26,35-44,100-150K,NC,Retail,False,0.0185
CNB0005085,2019-09-15,45-54,200K+,FL,Affluent,False,0.0133
CNB0005086,2019-02-17,25-34,200K+,VA,Affluent,False,0.0801
CNB0005087,2018-08-21,25-34,50-100K,FL,Retail,False,0.0883
CNB0005088,2017-01-28,35-44,50-100K,GA,Retail,False,0.0201
CNB0005089,2009-01-10,25-34,100-150K,NC,Retail,False,0.0805
CNB0005090,2018-12-19,45-54,100-150K,VA,Affluent,False,0.0171
CNB0005091,2024-02-21,55-64,100-150K,SC,Retail,False,0.1289
CNB0005092,2021-06-06,35-44,50-100K,VA,Retail,False,0.0177
CNB0005093,2022-06-01,55-64,100-150K,AL,Retail,False,0.0107
CNB0005094,2021-03-08,25-34,100-150K,GA,Affluent,True,0.0849
CNB0005095,2024-02-21,45-54,Under 50K,VA,Retail,False,0.0129
CNB0005096,2014-02-13,25-34,100-150K,TN,Retail,False,0.0795
CNB0005097,2012-09-21,55-64,100-150K,SC,Affluent,False,0.0214
CNB0005098,2015-09-06,45-54,200K+,FL,Wealth Management,True,0.0143
CNB0005099,2021-10-04,35-44,150-200K,NC,Affluent,True,0.0165
CNB0005100,2019-01-18,35-44,150-200K,GA,Affluent,False,0.1099
CNB0005101,2000-06-26,25-34,50-100K,GA,Retail,False,0.0131
CNB0005102,2005-06-30,45-54,50-100K,SC,Retail,False,0.0128
CNB0005103,2016-06-02,45-54,50-100K,KY,Retail,False,0.013
CNB0005104,2024-02-21,55-64,50-100K,TN,Retail,False,0.0183
CNB0005105,2024-01-22,45-54,100-150K,FL,Retail,False,0.0205
CNB0005106,2022-08-30,55-64,50-100K,NC,Retail,False,0.0135
CNB0005107,2007-07-20,35-44,200K+,VA,Wealth Management,True,0.0121
CNB0005108,2024-08-19,65+,150-200K,NC,Affluent,False,0.0699
CNB0005109,2023-11-23,55-64,Under 50K,TN,Retail,False,0.0132
CNB0005110,2024-08-19,25-34,100-150K,VA,Retail,False,0.0864
CNB0005111,2024-02-21,35-44,Under 50K,NC,Retail,False,0.0148
CNB0005112,2002-09-14,65+,50-100K,NC,Retail,False,0.0188
CNB0005113,2006-02-25,55-64,100-150K,GA,Retail,False,0.012
CNB0005114,2000-06-26,55-64,50-100K,NC,Retail,False,0.0178
CNB0005115,2017-01-28,35-44,100-150K,GA,Affluent,False,0.0119
CNB0005116,2016-08-31,35-44,50-100K,GA,Retail,False,0.0163
CNB0005117,2020-07-11,45-54,50-100K,VA,Retail,False,0.0105
CNB0005118,2024-08-19,18-24,150-200K,VA,Affluent,False,0.091
CNB0005119,2024-06-20,55-64,100-150K,VA,Retail,False,0.1029
CNB0005120,2024-08-19,25-34,150-200K,NC,Affluent,True,0.1194
CNB0005121,2020-05-12,35-44,Under 50K,AL,Retail,False,0.0997
CNB0005122,2024-02-21,35-44,200K+,VA,Affluent,False,0.0109
CNB0005123,2019-01-18,25-34,150-200K,VA,Affluent,False,0.0133
CNB0005124,2021-01-07,25-34,Under 50K,FL,Retail,False,0.017
CNB0005125,2006-12-22,65+,100-150K,NC,Retail,False,0.0168
CNB0005126,2023-12-23,35-44,100-150K,NC,Retail,False,0.0904
CNB0005127,2022-06-01,18-24,50-100K,TN,Retail,False,0.0676
CNB0005128,2018-08-21,45-54,Under 50K,SC,Retail,False,0.0189
CNB0005129,2024-02-21,45-54,100-150K,GA,Retail,False,0.0122
CNB0005130,2019-05-18,45-54,100-150K,NC,Retail,False,0.0221
CNB0005131,2021-01-07,45-54,100-150K,TN,Retail,False,0.017
CNB0005132,2019-08-16,55-64,Under 50K,NC,Retail,False,0.0177
CNB0005133,2016-12-29,65+,50-100K,FL,Retail,False,0.0106
CNB0005134,2010-06-04,18-24,100-150K,NC,Retail,False,0.0821
CNB0005135,2024-08-19,35-44,150-200K,GA,Affluent,False,0.0839
CNB0005136,2019-06-17,55-64,100-150K,TN,Retail,False,0.017
CNB0005137,2020-09-09,18-24,100-150K,TN,Affluent,False,0.0863
CNB0005138,2024-06-20,35-44,200K+,SC,Wealth Management,True,0.0784
CNB0005139,2012-06-23,45-54,100-150K,VA,Retail,False,0.0118
CNB0005140,2024-08-19,35-44,200K+,TN,Affluent,False,0.0949
CNB0005141,2003-12-08,55-64,100-150K,AL,Affluent,False,0.0168
CNB0005142,2004-01-07,45-54,150-200K,AL,Wealth Management,True,0.0117
CNB0005143,2016-06-02,55-64,150-200K,AL,Affluent,False,0.0741
CNB0005144,2018-07-22,55-64,100-150K,SC,Retail,False,0.0148
CNB0005145,2009-07-09,55-64,100-150K,TN,Affluent,False,0.0113
CNB0005146,2017-09-25,55-64,200K+,GA,Wealth Management,True,0.0178
